2023/3/8 17:33:19, -0.009999999, 0.11, 1.01, -0.3129771, -1.59542, -0.6030535, 23.85
2023/3/8 17:33:19, -0.02, 0.1, 1.01, -2.183206, 1.137405, -0.5648855, 23.8
2023/3/8 17:33:20, -0.02, 0.09, 0.99, 5.534351, -5.076336, -0.480916, 23.85
2023/3/8 17:33:20, -0.02, 0.12, 1.0, -2.061069, -2.748092, -0.5725191, 23.89
2023/3/8 17:33:20, -0.03, 0.11, 1.03, -3.748092, -5.076336, -0.4045802, 23.85
2023/3/8 17:33:20, -0.02, 0.11, 1.01, -1.679389, -0.480916, -0.5343512, 23.85
2023/3/8 17:33:20, -0.009999999, 0.1, 0.99, 1.80916, -0.3969466, -0.519084, 23.89
2023/3/8 17:34:7, -0.04, 0.1, 0.9700001, -3.541985, -4.412214, -0.4580153, 23.85
2023/3/8 17:34:8, -0.04, 0.12, 1.0, -0.3969466, -0.2213741, -0.4351145, 23.75
2023/3/8 17:34:8, -0.03, 0.1, 1.0, -2.175573, 4.534351, -0.7328244, 23.75
2023/3/8 17:34:8, -0.04, 0.11, 1.0, -1.885496, -0.389313, -0.6259542, 23.75
2023/3/8 17:34:8, -0.04, 0.11, 0.99, -1.656489, -2.236641, -0.6335878, 23.75
2023/3/8 17:34:8, -0.04, 0.11, 1.0, -3.305344, 0.4885496, -0.7862596, 23.71
2023/3/8 17:34:8, -0.05, 0.1, 1.01, -2.694656, -0.129771, -0.778626, 23.75
2023/3/8 17:34:8, -0.03, 0.11, 1.02, -1.954198, -1.748092, -0.5877862, 23.75
2023/3/8 17:34:8, -0.03, 0.11, 0.98, -1.48855, -4.587786, -0.740458, 23.89
2023/3/8 17:34:9, -0.03, 0.11, 1.0, -3.076336, -4.21374, -0.4122138, 23.8
2023/3/8 17:34:9, -0.009999999, 0.1, 1.02, -1.160305, -4.755725, -0.5801527, 23.75
2023/3/8 17:34:9, -0.06, 0.12, 1.04, 3.984733, 18.18321, -0.7022901, 23.75
2023/3/8 17:34:35, -0.009999999, 0.12, 0.99, -3.427481, 0.4122138, -0.6412213, 23.85
2023/3/8 17:34:35, -0.03, 0.12, 0.99, -1.320611, -4.458015, -0.5801527, 23.94
2023/3/8 17:34:35, -0.02, 0.12, 0.99, -2.267176, -6.732824, -0.4580153, 23.85
2023/3/8 17:34:35, -0.03, 0.11, 1.0, -2.709924, -5.351145, -0.6870229, 23.89
2023/3/8 17:34:35, -0.02, 0.11, 1.01, -1.877863, 0.1374046, -0.5648855, 23.94
2023/3/8 17:34:35, -0.02, 0.12, 0.9599999, 2.480916, 14.34351, -0.7633588, 23.94
2023/3/8 17:34:35, -0.05, 0.12, 1.01, -0.5419847, -1.022901, -0.480916, 23.85
2023/3/8 17:34:36, -0.05, 0.12, 0.99, -1.343511, -1.442748, -0.519084, 24.04
2023/3/8 17:34:36, -0.05, 0.12, 0.98, -1.381679, -0.8473283, -0.6412213, 23.94
2023/3/8 17:34:36, -0.06, 0.12, 0.98, -1.290076, 0.6564885, -0.6717557, 23.85
2023/3/8 17:34:36, -0.06, 0.12, 0.99, -0.6335878, -1.442748, -0.480916, 23.94
2023/3/8 17:34:36, -0.06, 0.12, 0.9700001, -1.977099, -0.007633588, -0.7099237, 23.99
2023/3/8 17:34:36, -0.04, 0.12, 1.0, -1.755725, -1.656489, -0.7557252, 23.94
2023/3/8 17:34:36, -0.06, 0.12, 0.98, -1.694656, -0.9160305, -0.6335878, 23.89
2023/3/8 17:34:36, -0.05, 0.12, 0.99, -2.007634, -0.480916, -0.6717557, 23.85
2023/3/8 17:34:37, -0.06, 0.12, 0.99, -3.091603, -0.6030535, -0.5496183, 23.89
2023/3/8 17:34:37, -0.05, 0.12, 1.0, -2.847328, -4.442748, -0.7480916, 23.85
2023/3/8 17:34:37, -0.05, 0.12, 0.9700001, -2.862595, -4.312977, -0.6717557, 23.85
2023/3/8 17:34:37, -0.02, 0.12, 0.9599999, -1.503817, -6.648855, -0.6030535, 23.94
2023/3/8 17:34:37, -0.02, 0.12, 1.0, -2.137405, 1.435114, -0.8473283, 23.94
2023/3/8 17:34:37, -0.009999999, 0.13, 0.99, 0.1908397, 15.73282, -0.9770992, 23.89
2023/3/8 17:34:37, -0.05, 0.11, 0.98, -1.29771, 1.603053, -0.5572519, 23.94
2023/3/8 17:34:38, -0.02, 0.09, 0.95, -2.419847, -4.351145, -0.6641222, 23.94
2023/3/8 17:34:38, -0.04, 0.11, 0.99, -1.832061, 0.8015267, -0.8549618, 23.94
2023/3/8 17:34:39, -0.04, 0.12, 0.9700001, -0.9389313, 1.801527, -0.7557252, 23.89
2023/3/8 17:34:39, -0.04, 0.11, 0.99, -2.335878, 0.4351145, -0.7862596, 23.85
2023/3/8 17:34:39, -0.04, 0.12, 0.99, -1.854962, -0.09923664, -0.8244275, 23.89
2023/3/8 17:34:39, -0.05, 0.12, 1.0, -2.007634, 0.3129771, -0.519084, 23.89
2023/3/8 17:34:39, -0.04, 0.12, 0.99, -1.396947, -1.900763, -0.9389313, 23.94
2023/3/8 17:34:39, -0.04, 0.11, 0.99, -1.656489, -1.259542, -0.7938931, 23.99
2023/3/8 17:34:39, -0.05, 0.12, 0.98, -1.496183, -1.824428, -0.6412213, 23.89
